,trapEmax
0,5.117493720661584
1,6.003621249869678
2,7.05692231936732
3,6.375248522066155
4,4.462173644017354
5,5.316451055878271
6,5.821057689274562
7,6.490074124145334
8,5.603955718360993
9,5.318011731875971
10,6.354555135510337
11,5.181304773796809
12,5.775075618819065
13,5.941123819622738
14,4.942702477328394
15,5.156748817081337
16,5.965960823874389
17,6.861220199611464
18,4.818012394651252
19,5.771590652264781
20,6.742090011104508
21,5.9089257637894095
22,5.493436726667636
23,5.015370404787218
24,6.163943610865834
25,6.462101292080723
26,5.779221327090233
27,5.96492402466231
28,7.047307840494834
29,6.635880374784445
30,5.812574317374494
31,6.027685801255049
32,5.8998075197814
33,6.061342168052954
34,4.218558982085648
35,5.546680587403274
36,5.9029695328618415
37,5.925701991305405
38,5.942269410021234
39,5.893333631217561
40,4.426103527560474
41,5.61383768064447
42,6.0028327302028455
43,5.98378754739525
44,5.758853398437653
45,5.763068918552537
46,4.86210068475202
47,5.9357008054519245
48,7.037334106422317
49,5.872006262537518
50,4.977984242373262
51,6.117790671134121
52,6.223718827367039
53,6.545914212801524
54,5.775579708573179
55,5.056202113919246
56,5.971524693314088
57,7.042004314186805
58,5.328917704415466
59,6.130205760557635
60,5.565513171011229
61,5.475677385663189
62,6.094056318141861
63,6.232168122111933
64,6.200447685512075
65,5.88074492909563
66,5.980993426458493
67,5.549948467480595
68,5.7807576146505415
69,6.031163599477955
70,5.035750085949102
71,6.117250052271037
72,5.613022298168124
73,5.731820005235957
74,7.138969438419236
75,5.413504114648178
76,6.707466836708271
77,5.7806452805978905
78,7.532372514350588
79,5.625044478400145
80,5.946305466791641
81,6.036587609167575
82,6.822916812485311
83,5.485861703130966
84,6.812342044570267
85,6.0088561290222
86,5.766914522808444
87,6.651959360877677
88,5.474793352603571
89,6.398975591078018
90,6.890862557290083
91,5.40442727445153
92,7.266838914238197
93,5.527254085406904
94,6.224420707024975
95,7.684608449183955
96,5.875670441946785
97,5.142440294934094
98,6.395112841478689
99,6.947382300397082
100,6.753068011367492
101,5.196897813395456
102,6.31513074559823
103,6.160115784722469
104,6.505359235780606
105,5.471780979533511
106,5.756529273862527
107,6.3144639862006615
108,7.190302704611708
109,4.762441117144189
110,5.178262892844736
111,6.428124244073079
112,4.664040609787797
113,5.3693339158736215
114,6.592429785567852
115,5.184986361491136
116,5.247992235389098
117,5.093526262807583
118,5.563463421436351
119,6.567101387472138
120,5.9322202782332685
121,5.857775725877464
122,6.787725012608419
123,5.56262726303423
124,5.019522349093617
125,5.610590254966948
126,7.1257613371144295
127,5.75017125515153
128,5.135114208439153
129,4.095905777175541
130,5.722661413089533
131,6.453478112454601
132,5.203121652689572
133,5.7649749143974836
134,4.9824199260811595
135,6.02262665497966
136,6.009682850383686
137,5.357642670476902
138,5.501166155969935
139,6.330241906901388
140,5.088778360008303
141,5.3543863580240325
142,5.270302069736722
143,4.831784552291976
144,5.643866763165496
145,5.764986320722042
146,5.4815943782414465
147,5.694036037538845
148,6.208255860615374
149,5.401728623911736
150,6.22240388522534
151,6.0209933465392345
152,4.6865654679252735
153,5.627484343786989
154,5.521735781381941
155,6.018237224677299
156,6.460516067842054
157,6.255495533542528
158,5.1019559142854565
159,5.59665929453923
160,6.541462686115361
161,5.964080825541162
162,5.1499776432635915
163,5.952439670403477
164,5.612981808569043
165,6.588857181920263
166,5.6044219493220915
167,6.9740244302396555
168,6.391163643907285
169,7.397667751150735
170,5.24665468024556
171,5.537483734946416
172,5.7659257553190315
173,5.717672225191884
174,5.513729184664599
175,6.2285518191242275
176,5.373077844136751
177,6.315945473277106
178,5.112239275455662
179,6.417010968646163
180,5.817969881926144
181,5.9043952568727684
182,5.520252707942435
183,6.23736108623564
184,5.861187172436076
185,5.913488566008899
186,5.716045523947724
187,6.043723586237011
188,6.341129375054115
189,5.437800508493803
190,5.141168364196678
191,5.204317257615895
192,5.666176582260983
193,5.247776244169329
194,5.542731761981723
195,5.619915876857154
196,6.648478654183391
197,5.407260600747738
198,6.048618094062469
199,5.523433102552201
200,5.591899779717162
201,5.012777954398106
202,5.6296668298653785
203,6.417892451730581
204,5.293652970508866
205,6.066547797465241
