,trapEmax
0,5.597963816584251
1,4.5158463650849665
2,7.1401069757361215
3,4.7045583190443745
4,4.740991319198613
5,3.283765903122291
6,3.672955470244871
7,3.9476499210740106
8,4.6416646815818305
9,5.934500812398296
10,5.290571783733544
11,5.348675025225612
12,5.272608527692267
13,4.45119320842458
14,5.226479565168836
15,5.396012433606627
16,5.666482232701055
17,5.69296406743648
18,10765.918027740432
19,9525.374147744189
20,5000.933424519189
21,3525.0763621553338
22,14526.305959049705
23,4.664742928012487
24,4.965101328886872
25,5.572477460474221
26,5.2085767711078335
27,6.295314645691947
28,5.393975137474353
29,5.592711382710746
30,5.535736900648215
31,5.521167217160243
32,5.940929547377294
33,5.92376247842164
34,4.653884122980589
35,4.737916993923902
36,5.659223246392877
37,4.145406722031705
38,4.69363112928045
39,4.779592619892223
40,4.275533306379613
41,4.641496012484847
42,4.03369401925778
43,6.1191581486961155
44,5.408961943197937
45,5.13767979024082
46,4.082125566176878
47,1728.1928464373248
48,6.3581009162642195
49,5.067643265205624
50,4.526676275748942
51,5.828486434005508
52,5.7442565864973645
53,3.316280362818424
54,5.077362920122502
55,4.155043329502413
56,4.1935218679234305
57,5.845646814999366
58,4.866918842333643
59,3.953051329434868
60,4.95343504187434
61,4.1957560962894505
62,4.794727898597474
63,6.981715927645372
64,4.03385355152122
65,5.514597160840658
66,5.242615562860247
67,5.193846010844928
68,4.920982684009811
69,6.901189612184414
70,5.816878211291686
71,5.148024734565629
72,5.152989403784711
73,5.605681076764547
74,6.233741638743816
75,5.619556445674554
76,4.000554528497929
77,10765.918027740432
78,9525.374147744189
79,5000.933424519189
80,3525.0763621553338
81,14526.305959049705
82,5.7441777233540545
83,5.6570992422778605
84,3.4702869722204746
85,4.293395788157729
86,5.866775655307742
87,5.231564709868822
88,5.101158466182523
89,4.995196973767384
90,4.655069223381978
91,3.7639823303828432
92,4.486849411384187
93,3.6448776017957365
94,5.382533063610334
95,3.528527430809298
96,5.679557605650448
97,6.373348910423954
98,4.945509127043766
99,5.93362931994786
100,4.7018453956335335
101,5.300153529454524
102,4.838957762385344
103,4.500330763181743
104,4.586657672663342
105,5.703197595105442
106,10765.918027740432
107,9525.374147744189
108,5000.933424519189
109,3525.0763621553338
110,14526.305959049705
111,5.317232464068385
112,5.0602067047182535
113,4.566393254412351
114,5.11561249219184
115,4.147024819523965
116,4.605108820322369
117,4.300836795626753
118,5.816008452076231
119,4.67470635461561
120,5.319252955027248
121,4.130040835452226
122,4.383420012940386
123,5.182038645911865
124,3.717290098517391
125,4.689656632814236
126,5.435761996060337
127,5.117618883414742
128,6.1331838944457235
129,5.565049238252761
130,4.743099093090922
131,5.512139294646137
132,4.54063454766995
133,5.383455099503156
134,6.057676639652641
135,5.45464428070244
136,5.105281930084493
137,5.529245849951809
138,4.80213988412021
139,3.7857237194459548
140,5.915768861421503
141,5.573211713914454
142,6.140917703053223
143,3.9900696779464444
144,4.191498782284647
145,4.462863712958965
146,4.559001012620448
147,4.0822320391521085
148,4.903897547399657
149,4.803113063803374
150,4.042231221287904
151,4.528229399927793
152,5.132477176373285
153,5.318789208347835
154,4.411932541532816
155,5.0861223147822106
156,4.02690770732717
157,5.251542356340094
158,4.507625366885303
159,5.612259641714548
160,5.1212761371453706
161,3.85732607460466
162,4.736335482102545
163,5.317639774843381
164,4.999407221838219
165,4.792492938818605
166,5.765617581207874
167,4.22427490658097
168,5.502183090247632
169,3.7964274460288183
170,10765.918027740432
171,9525.374147744189
172,5000.933424519189
173,3525.0763621553338
174,14526.305959049705
175,5.7520844231675525
176,5.508286912142062
177,3.9559494378453177
178,5.3429694116814686
179,5.456192916824368
180,4.214605421663581
181,5.660644137804386
182,4.736356113648802
183,5.620542854357403
184,4.59559964805966
185,5.504621207740644
186,5.209419622520552
187,10765.918027740432
188,9525.374147744189
189,5000.933424519189
190,3525.0763621553338
191,14526.305959049705
192,4.412828775992738
193,4.295606586843903
194,5.0420729540625
195,5341.993679773784
196,6.4687832757308
197,5.045763052501757
198,4.627968050868767
199,5.082243507529129
200,3.8409609564568057
201,4.352427432915214
202,5.411977005724406
203,4.5842661139253025
204,6.4598329736397035
205,6.374344637305942
206,5.1683261457197975
207,5.258143931264904
208,3.40174512618336
209,6.228890391993581
210,6.106871086141969
211,3.6666284671822984
212,4.700557897947081
213,4.622521039845751
214,6.544059933593673
215,4.517671334477758
216,4.190768728000602
217,4.857458090649948
218,5.644956492099357
219,4.682941926107943
220,6.836402356535154
221,5.258633584467308
222,5.503372537051254
223,6.403754651149695
224,4.705907359722586
225,3.705812859200724
226,10765.918027740432
227,9525.374147744189
228,5000.933424519189
229,3525.0763621553338
230,14526.305959049705
231,4.092349236985602
232,4.304487438707623
233,4.0673457492121585
234,3.7570022964594774
235,4.362551331792982
236,5.417449746514118
237,5.303661533569953
238,10765.918027740432
239,9525.374147744189
240,5000.933424519189
241,3525.0763621553338
242,14526.305959049705
243,4.641139248197269
244,5.738540062889972
245,4.888626993923099
246,4.458921346178176
247,5.440083219446864
248,5.88452398720249
249,4.0926885746885
250,3.446063809555799
251,3.4771549078272606
252,4.6951438853346055
253,6.099237553745211
254,3.835990553634681
255,5.635943823060492
256,3.5043345438723295
257,6.436900062723066
258,5.2732109508979175
259,4.3755303040680955
260,4.850200631723359
261,3.8787538110530466
262,4.641448084459356
263,4.089733375426334
264,4.836894968545536
265,5.299572685830051
266,4.670186393196507
267,4.558864272555734
268,10765.918027740432
269,9525.374147744189
270,5000.933424519189
271,3525.0763621553338
272,14526.305959049705
273,4.52383891558429
274,4.035721893019857
275,3.2383011291467687
276,4.296833612571565
277,4.531042987943485
278,5.106131032378121
279,5.166755745329417
280,4.872764904691907
281,4.390247378346439
282,4.930056069432468
283,5.302958869106491
284,4.939537518000592
285,4.962265677949386
286,5.375970563419978
287,4.957980409762723
288,4.868762401412114
289,3.0142590257890673
290,3.7315778912240343
291,3.6781851554244485
292,10765.918027740432
293,9525.374147744189
294,5000.933424519189
295,3525.0763621553338
296,14526.305959049705
297,4.72235853881029
298,4.576357047474758
299,4.303285437368868
300,4.270957832542466
301,4.161007785863265
302,4.66973007494596
303,4.854430960736166
304,4.59033614397263
305,10765.918027740432
306,9525.374147744189
307,5000.933424519189
308,3525.0763621553338
309,14526.305959049705
310,5341.084822107278
311,5.313107148876446
312,4.47396462129836
313,4.046449018532083
314,5.863220512914731
315,4.963696010920422
316,4.576165099999268
317,4.6015948813042895
318,5.403825330239233
319,5.276219704748866
320,4.106467442672077
321,5.528157278600561
322,5.216941415373503
323,5.984960775972707
324,10765.918027740432
325,9525.374147744189
326,5000.933424519189
327,3525.0763621553338
328,14526.305959049705
329,4.974571763846532
330,5.662545998464092
331,5.046191550210132
332,3.2610133756715274
333,4.462404412113128
334,4.821569612618339
335,3.61524124890323
336,5.157447015039682
337,5.473341464791305
338,4.84163812873148
339,6.240887611986036
340,4.482040636278463
341,4.841049133684652
342,6.136181605574787
343,5.065901585967114
344,5.719169571735271
345,3.357217619474406
346,5.404250997933295
347,5.400287996651628
