,trapEmax
0,5.087685535688498
1,5.787000797098413
2,6.616367332990515
3,6.3960856905101116
4,6.024994854080555
5,6.106694513673281
6,5.2010153205357454
7,5.409001979652021
8,6.239126913004286
9,6.240306928887018
10,5.929589838837949
11,5.193430879127054
12,5.938381359932043
13,5.186110269525281
14,5.706097852866119
15,6.5019757124704665
16,5.292752770845621
17,5.976352380932025
18,6.291578684195962
19,5.964259405194018
20,6.424631011445711
21,6.5385845630895245
22,6.110806894464066
23,6.1694133538858384
24,5.404715841235926
25,4.235432530868548
26,5.1989096752215085
27,6.261583231038603
28,5.218615531230014
29,5.624506685626786
30,6.063991113683242
31,5.55940652649386
32,5.670272462793906
33,5.820490778120176
34,6.089549118378819
35,6.356676458809645
36,6.864492458840553
37,6.397606716571279
38,5.561087546808237
39,5.452275940839968
40,4.905759993189309
41,5.752410014520401
42,5.03092730926687
43,6.097092336428284
44,5.9467159364727395
45,5.255019151768009
46,6.421616369184934
47,4.511928482084904
48,6.422003306252486
49,6.884852467117528
50,5.472252959648397
51,6.259567943286086
52,7.381077686948122
53,6.201864764621273
54,6.140382589097431
55,5.877088276521198
56,6.601410948593062
57,6.130257744711012
58,5.840408229475947
59,6.443445292877045
60,6.580946655547561
61,6.459534508251096
62,6.174844548612581
63,5.78497323115022
64,6.587665722390827
65,5.998329701016957
66,5.652056442675452
67,5.6391392789608235
68,5.205426272303169
69,5.987886416767321
70,5.736101531403381
71,6.5134148049607195
72,6.36452759809964
73,6.003226021027805
74,5.813132992822572
75,6.277791630676833
76,5.174191558314436
77,4.854070265699635
78,5.451873506589375
79,5.793203115903408
80,5.6943188216016445
81,5.868171601716601
82,5.755969822720417
83,6.175593869198832
84,6.041365808838945
85,5.560905037087484
86,6.420450968800252
87,6.572547523612069
88,6.079707896358484
89,5.426687652239357
90,6.688072974141918
91,7.023421877815012
92,5.873381734443517
93,6.358669444974123
94,5.937451144282657
95,6.352278860327287
96,5.52837129257077
97,5.536073166604663
98,6.372996389878404
99,6.698372886727056
100,5.043433890985292
101,6.714279833148898
102,6.3813012577307395
103,6.547201044072362
104,7.045540634702892
105,5.171721603520063
106,5.80729838967701
107,5.6922022288592915
108,5.248057003959443
109,5.160475344420392
110,5.734399263201184
111,6.772265088733761
112,5.490956357331208
113,6.287123081928103
114,6.837778798194336
115,6.288574639331346
116,5.669669350787716
117,5.856568943586784
118,6.916693660555329
119,6.124138080497097
120,5.9556353765589405
121,5.563078673519497
122,6.54654488308041
123,5.680879026508105
124,6.64359259007376
125,6.060984416833667
126,5.887704657547756
127,6.457037557061218
128,6.410442286837442
129,5.7848759820871685
130,6.019412958328742
131,5.657684908764849
132,5.988136634472919
