,trapEmax
0,5.106769582653066
1,4.165285457815666
2,4.781527559452752
3,3.821789981467463
4,4.085916076043012
5,1.3992447192217865
6,3.102700375926314
7,3.5862753268869145
8,4.9130865044495495
9,4.5036380106902225
10,4.4305946537164544
11,3.166016882476463
12,2.417587248946185
13,5.027214295758168
14,4.6362198977506415
15,2.6046163546039836
16,3.9248561092574596
17,3.2213065975611395
18,7478.520152824646
19,8627.660427193005
20,11308.185656852975
21,23344.95861296607
22,15012.394520514348
23,4.039651893971602
24,2.430203053459853
25,3.3151551760458555
26,2.2791949595353604
27,3.4130650881085
28,4.4668125680510915
29,3.786851432659455
30,3.3147146316759106
31,3.468629613087903
32,3.768989882323405
33,3.2442777542990537
34,2.4854140881347546
35,0.8301026553497814
36,5.040668819699178
37,3.813175695426808
38,5.4681766715570514
39,3.2213906880823693
40,4.92682034187713
41,3.388843026081779
42,3.2555458027105098
43,4.57330305081946
44,2.3830013840929856
45,3.5114335834779085
46,3.556869184054526
47,1905.3273650615047
48,3.0991216819468845
49,5.860935355679268
50,2.449627029433724
51,3.6846189922152965
52,4.3764982241084835
53,5.410620231805167
54,4.231612078301477
55,3.1436313540639396
56,2.7164366010858054
57,4.436400817314609
58,2.9843985673116116
59,4.840265957963031
60,4.956661671573787
61,4.5709512851781495
62,5.258897704641154
63,4.073339433233249
64,2.8800065819524763
65,4.632108937854174
66,4.229528529428117
67,3.0306711187012025
68,1.4675029778639985
69,4.565888844496948
70,5.691728125857105
71,5.502407650676758
72,3.621302016827758
73,2.698157950647139
74,1.2460458461233135
75,4.0015765144174
76,3.0328222600699304
77,7478.520152824646
78,8627.660427193005
79,11308.185656852975
80,23344.95861296607
81,15012.394520514348
82,3.453961136628997
83,3.9219959978323713
84,3.827467329347848
85,1.7916059450693336
86,2.492233070093839
87,4.068663737520361
88,5.014803797323075
89,2.436212432080773
90,5.4528877150704576
91,4.333126312206174
92,1.8001542025046704
93,4.016481786745614
94,1.816036478274847
95,3.446548609273243
96,3.7389713088120273
97,4.137740893788429
98,6.852828418368204
99,4.8300864585832555
100,4.362406806577565
101,2.820157155579218
102,4.906282569542866
103,5.174670234415556
104,4.7311720408580875
105,2.4725038088452322
106,7478.520152824646
107,8627.660427193005
108,11308.185656852975
109,23344.95861296607
110,15012.394520514348
111,3.606922021454048
112,3.775841646668278
113,3.0521827594285003
114,5.205832075104051
115,3.75160075047579
116,4.998195350453202
117,2.9475411097708433
118,3.9038771864708703
119,4.753275585217597
120,4.291673401697821
121,2.3986284447451385
122,3.65206312657492
123,4.037755643250018
124,3.9295354438974557
125,3.07988646371617
126,3.087329255746205
127,4.689935797052286
128,3.1043811532617522
129,5.687972730121298
130,4.121559386506912
131,1.535293546915459
132,4.7029134304862765
133,2.7429600772805474
134,1.4075383955688228
135,3.914119020258174
136,4.117280500200766
137,4.067208655831699
138,2.961091118753013
139,4.6137808509966955
140,3.604013333154391
141,5.50848805501663
142,3.103200809594602
143,4.628795144790767
144,4.67401870190383
145,5.194004660647266
146,3.35106245009444
147,4.8519741381751
148,2.9127443996725546
149,3.325422264261713
150,3.827490664476643
151,2.2449028060570897
152,2.623443282513846
153,4.851603030216914
