,trapEmax
0,3.794934264066687
1,3.4818422227076
2,3.8892741551452366
3,3.48711083039627
4,4.888173083747319
5,2.4250190413671002
6,3.69300737890442
7,3.636294603775481
8,3.5501394951495526
9,4.3181916616338265
10,4.037156406903429
11,3.5148271099645454
12,3.419096942269391
13,4.005701565180018
14,3.4812308510799954
15,3.144701068585049
16,2.744083532548482
17,3.6516382156795313
18,13778.290823624779
19,8703.887463512805
20,10214.237290701032
21,18124.14136888016
22,14800.034913374853
23,4.117813933168036
24,2.175483058162877
25,2.85414197044404
26,3.95500935632364
27,4.116232910925986
28,3.3256868436707814
29,3.7511778280631796
30,4.2083066456270215
31,4.111465973472043
32,4.38582934409791
33,3.802832302177944
34,2.192632014478374
35,3.573420882005075
36,4.956293639893065
37,4.185930776259372
38,4.2810419425541815
39,3.4318505566045445
40,4.10585897363613
41,2.2817475057789967
42,3.4890305755061863
43,4.185101749048604
44,3.0031651365787813
45,3.249834399577928
46,3.635642294461474
47,7319.754147201111
48,3.43535296120139
49,4.295390503042544
50,3.287086795957699
51,3.1800485164359182
52,3.5033492679542912
53,5.4301204905951135
54,3.499617397966224
55,3.225163803955433
56,3.8649171015498807
57,3.0218141907592706
58,4.048751814361527
59,4.3145287397350796
60,5.006412215259157
61,4.392389636283414
62,4.946250802479736
63,4.166791998489231
64,2.421110534420283
65,4.575604392787902
66,4.65776125833669
67,3.2592336687121493
68,2.992200341737828
69,3.3307549254356448
70,3.819055818761876
71,5.097341452432027
72,3.7287254650485204
73,4.306974886484234
74,3.284460936370225
75,3.367964319385387
76,2.7136748748289543
77,13778.290823624779
78,8703.887463512805
79,10214.237290701032
80,18124.14136888016
81,14800.034913374853
82,4.08194637779641
83,4.511939956108051
84,4.183687279649646
85,3.2910000303990046
86,2.7346705038669756
87,2.7482191213014437
88,3.731891840097214
89,2.4377533616418523
90,4.550252874176428
91,3.1218993425345545
92,2.6866919266124354
93,3.560345944338884
94,4.342638012378841
95,3.3511315768641623
96,3.7924915870459923
97,3.8102568918110515
98,4.706607484305903
99,4.346128241996215
100,4.414329980370343
101,3.4008980616462705
102,4.569817839177811
103,4.9022697098487225
104,3.527295013643264
105,2.750514857190212
106,13778.290823624779
107,8703.887463512805
108,10214.237290701032
109,18124.14136888016
110,14800.034913374853
111,3.2667313795047037
112,3.938337237556905
113,3.2800106043346706
114,4.687743900989366
115,3.415796676659546
116,4.352189064519266
117,4.063904409205591
118,3.8074394973000882
119,3.7695322205570614
120,4.5093356112388205
121,3.3186316415032167
122,2.6368616331198687
123,4.407821037055694
124,2.993895615219758
125,4.269933863899929
126,3.7149077125561223
127,3.847187026897413
128,3.877335598134584
129,4.648648145260881
130,3.584230657718539
131,2.9770700160907206
132,4.3256607978586485
133,3.6497161409448022
134,3.588612350247489
135,3.6388829684188826
136,3.4753935761014527
137,4.080277645456466
138,3.6735268916878927
139,3.9444747718341335
140,3.6509192247472506
141,4.543387790582409
142,3.5653851114426462
143,3.898951789390641
144,3.8123521739588844
145,4.311502368367478
146,3.8845582912166403
147,4.097255230814971
148,4.112939550985972
149,4.091457870063092
150,3.555815209635981
151,3.158325682621071
152,3.365686191046788
153,4.172569875404959
154,5.1536505256009795
155,3.660762089199487
156,3.5624767652390816
157,3.1190048725730426
158,3.9259169135170904
159,3.5730355002801457
160,3.767866197286051
161,3.6290787433240905
162,2.60789549982374
163,3.8269982800289988
164,3.970619636436363
165,3.6032154836113603
166,3.122585132601015
167,4.54153207466823
168,3.9811502312138716
169,2.793384701524464
170,13778.290823624779
171,8703.887463512805
172,10214.237290701032
173,18124.14136888016
174,14800.034913374853
175,3.0663233997990393
176,3.1976437786846463
177,2.569029867892846
178,3.1508175241329504
179,3.610920124573503
180,3.764627573272719
181,3.4889058139257836
182,1.9380080179955068
183,3.361729060715301
184,4.33421914092251
185,2.6826586735404914
186,2.0270020112852403
187,13778.290823624779
188,8703.887463512805
189,10214.237290701032
190,18124.14136888016
191,14800.034913374853
192,4.751044006338994
193,3.9566513716841234
194,2.6848060264913935
195,1904.884208244144
196,3.6850801018093087
