,trapEmax
0,3.7241312155719197
1,3.4990414029017884
2,4.090316322308257
3,3.4207852297959747
4,4.881118985034465
5,2.4032749388029906
6,3.495316189389858
7,3.69079910075244
8,3.549260288609444
9,4.233089202050572
10,4.044613407391824
11,3.542044650193039
12,3.5836032971568823
13,4.053905295682322
14,3.5359492283698466
15,3.079442632231409
16,2.804898105888018
17,3.575219882818928
18,12380.954114729553
19,9513.524617619854
20,10405.704017033448
21,18631.14445005028
22,14797.109053062637
23,4.269304341797431
24,2.357012897327011
25,2.8089532340162
26,3.94763208510383
27,4.20570426927938
28,3.405129827344659
29,3.6726467056997936
30,4.211252172726352
31,4.141721766129648
32,4.366606311914019
33,3.832507179419989
34,2.3623115922727846
35,3.52419141232956
36,4.897561831341986
37,4.256134108526821
38,4.396214157561947
39,3.41320512650868
40,4.27168052395526
41,2.465071243534059
42,3.486468043407542
43,4.166380921567853
44,3.1146361860710954
45,3.2563362869215817
46,3.629982766918697
47,6368.343398033575
48,3.4614609811255685
49,4.318261261109118
50,3.2698453666643466
51,3.1395511707373047
52,3.5046202259829045
53,5.397380601844534
54,3.46022541882416
55,3.1740293831586888
56,3.964317325948205
57,3.0518845308239375
58,4.033515614232621
59,4.343319943762211
60,5.023917427292377
61,4.356001632944446
62,4.97351401190979
63,4.151127215976903
64,2.3531267360074755
65,4.512880437795187
66,4.689684250761046
67,3.2923894071954978
68,3.196965564785493
69,3.375528004430379
70,3.8559230268228943
71,5.076528722652679
72,3.689408691286574
73,4.379534916945253
74,3.3031292921467035
75,3.508647427972129
76,2.7535316427599263
77,12380.954114729553
78,9513.524617619854
79,10405.704017033448
80,18631.14445005028
81,14797.109053062637
82,4.093313543616145
83,4.478393259502497
84,4.144994914380952
85,3.3526069669685166
86,2.9078804624025736
87,2.822356883299562
88,3.7709815958584123
89,2.46172563040758
90,4.487874083435166
91,3.2288282167734517
92,2.743609640956284
93,3.5792865947733037
94,4.455696816293703
95,3.394268492170412
96,3.719324633565338
97,3.8566935713161916
98,4.779432360093988
99,4.437495781427611
100,4.500719608965281
101,3.3133469032119853
102,4.464613470332211
103,4.920828542910506
104,3.467718321334094
105,2.7928701093709205
106,12380.954114729553
107,9513.524617619854
108,10405.704017033448
109,18631.14445005028
110,14797.109053062637
111,3.194237716826854
112,3.9835684049565705
113,3.1989525281322018
114,4.6698705669400615
115,3.4412454675035233
116,4.375709905589876
117,3.939885117586832
118,3.749316689809795
119,3.7592053294758974
120,4.430800397826625
121,3.204353001240684
122,2.741203063715757
123,4.4347041595750625
124,2.9166907968784295
125,4.202636725621699
126,3.738371723532458
127,3.801786766103699
128,3.8806513430395433
129,4.597586304876777
130,3.604225737608126
131,2.9320632257521537
132,4.330613418363162
133,3.520152442053503
134,3.5974493723466106
135,3.674026892860285
136,3.5437678179700844
137,4.095126848851951
138,3.671552394977149
139,3.923672383662052
140,3.6049952493126964
141,4.47268981733481
142,3.5627448288539605
143,3.889602666523117
144,3.9319465992062157
145,4.221468520583651
146,3.809001143094285
147,4.036439827856371
148,4.138378061273315
149,4.116987821363626
150,3.614735864425651
151,3.132251310881277
152,3.4491965652575445
153,4.1798630219618955
154,5.060533496855359
155,3.589009972209233
156,3.6452889324637296
157,3.0620738902215527
158,4.023315430034969
159,3.6590776952170136
160,3.8602775475115663
161,3.5733616897844445
162,2.719970217829427
163,3.877929783103526
164,4.058189421653746
165,3.6363701843019585
166,3.207605586273252
167,4.6487061761949935
168,3.9531942091590526
169,2.733099342368011
170,12380.954114729553
171,9513.524617619854
172,10405.704017033448
173,18631.14445005028
174,14797.109053062637
175,2.996554356862183
176,3.3686345333558028
177,2.567378824114634
178,3.1717128464330058
179,3.494073981737056
180,3.708773426185271
181,3.547066567713774
182,1.9135536879593893
183,3.2943500736205675
184,4.297917632164585
185,2.7914369318511696
186,2.163302889370097
187,12380.954114729553
188,9513.524617619854
189,10405.704017033448
190,18631.14445005028
191,14797.109053062637
192,4.76701387261161
193,4.002915875681288
194,2.7611280896589596
195,1904.956736842052
196,3.6636550103711816
197,3.110768119822615
198,3.8691758860249417
199,3.4480212756313913
200,3.6915701177363953
201,2.7998859605288104
202,3.7293694693416817
203,2.8351864706284644
204,3.7594631754091385
205,3.1172623886682076
206,2.9096755884220125
207,3.0699145816504108
208,3.9258746381006864
209,3.6759370144265264
210,4.172882396099441
211,2.9505831927484856
212,3.070050350874041
213,4.0350202050303
214,3.0668846693387932
215,2.6268527243753654
216,2.386822373793076
217,3.174147119709927
218,2.8816983077608223
219,3.3241385672890793
220,3.531066446269919
221,4.461197809030005
222,4.467152802604518
223,4.953286578761002
224,4.491669043937097
225,3.3076417778627376
226,12380.954114729553
227,9513.524617619854
228,10405.704017033448
229,18631.14445005028
230,14797.109053062637
231,4.186884887596806
232,4.165866984841751
233,3.457321087130014
234,4.3190379525131135
235,3.4941803774245215
236,3.5565229912260743
237,3.6031500188129257
238,12380.954114729553
239,9513.524617619854
240,10405.704017033448
241,18631.14445005028
242,14797.109053062637
243,3.1613950245859344
244,3.1606772973580304
245,2.172399802855819
246,4.358850352094961
247,3.0643887645988186
248,2.785364173253151
249,3.2303037556931318
250,2.8607769311591102
251,3.480393382368234
252,2.1620245503261466
253,4.067239207432413
254,2.5626534188879653
255,4.23782725633346
256,3.6291236437286267
257,3.6168462942621638
258,3.9236035210999716
259,3.756774787977496
260,2.6944131482526044
261,2.4846428896132164
262,4.520889046439961
263,5.031827081999789
264,2.6654524765583725
265,3.805001407227251
266,3.5317024677414413
267,2.557645635398829
268,12380.954114729553
269,9513.524617619854
270,10405.704017033448
271,18631.14445005028
272,14797.109053062637
273,4.377222490890394
274,3.4479335271538822
275,3.6342136821730606
276,4.980185032832238
277,3.7571742966897435
278,3.6178742760947884
279,3.2639457208631475
280,3.7094173025948565
281,3.5973982638784254
282,2.870263049516775
283,2.7882523831240023
284,4.84786751066578
285,3.319847100941403
286,3.3710365411400947
287,3.879380099409772
288,3.7068034477196976
289,3.4529971435107494
290,3.53024378004883
291,4.264516620750014
292,12380.954114729553
293,9513.524617619854
294,10405.704017033448
295,18631.14445005028
296,14797.109053062637
297,4.009957045927485
298,4.160130706256096
299,3.4150047943237443
300,3.811766759022463
301,4.733075038157541
302,3.7627001967146048
303,2.3183942050301356
304,3.031655845164566
305,12380.954114729553
306,9513.524617619854
307,10405.704017033448
308,18631.14445005028
309,14797.109053062637
310,1904.4419736116229
311,3.5124616250141005
312,3.863541979520637
313,2.881346373471169
314,3.353831511053078
315,1.911355572186854
316,4.33093184279755
317,3.573039633652692
318,2.1200709460033367
319,3.248268186404754
320,3.047570960378685
321,3.236180533443042
322,3.468622994188663
323,3.1460364932835
324,12380.954114729553
325,9513.524617619854
