,trapEmax
0,3.322917395391271
1,3.4189585584311115
2,3.8259676888723058
3,3.2522958037719545
4,4.49546703709915
5,2.3010329284933437
6,3.242074889775348
7,3.601741976517524
8,3.507318267809867
9,4.067483770327688
10,3.642033269492725
11,3.2754003326956003
12,3.389989789892373
13,3.8444078488596602
14,3.4172447233481273
15,2.684833753079959
16,2.7277708504303853
17,3.3621667040550953
18,10525.67848378839
19,11578.854923627548
20,9682.36837954258
21,19954.158364104453
22,13856.197729229641
23,4.133552261505174
24,2.3320678956881236
25,2.5644663275140545
26,3.753836586427941
27,3.9669193069256683
28,3.3822498320750154
29,3.337326731915141
30,4.074797380685187
31,3.8817550211067138
32,4.030286895249396
33,3.5454161769828585
34,2.342779763909392
35,3.2382497101011527
36,4.608760446595464
37,4.020033852504022
38,4.201395568175881
39,3.331372960199815
40,4.345248915151093
41,2.400400174141135
42,3.214420781997335
43,3.831705276275091
44,2.9049387327051
45,3.0703742539309857
46,3.4595239202536274
47,4857.781906138568
48,3.2312454657750163
49,4.280671369889504
50,3.1411343996926266
51,2.896526097456644
52,3.296269523670154
53,5.06678058164033
54,3.2166562881793803
55,2.99504694633441
56,3.7669953307127035
57,2.8633408661738624
58,3.8384371212782673
59,4.2630881432415775
60,4.743137744079505
61,4.094143121459373
62,4.869236513545669
63,3.9947842999352634
64,2.069569655171114
65,4.374017647123599
66,4.470186869725305
67,3.1563412254258756
68,3.151237954333699
69,3.152820461336762
70,3.6331421550409257
71,4.786785044724988
72,3.4881933386117088
73,4.253760039441153
74,3.05090027146411
75,3.2487888030365832
76,2.5159922738799607
77,10525.67848378839
78,11578.854923627548
79,9682.36837954258
80,19954.158364104453
81,13856.197729229641
82,3.8223326042639165
83,4.284741308399656
84,3.964812777836977
85,3.3694506126018053
86,3.016497645935771
87,2.7337418999925207
88,3.651836475228905
89,2.329735728295728
90,4.374272286270052
91,3.069022788285759
92,2.724967069868227
93,3.3731016524761452
94,4.434885962593164
95,3.2595202539653934
96,3.4403113633352778
97,3.694744411015185
98,4.719728820036654
99,4.334126268572995
100,4.387948089082333
101,3.0119646824011417
