,trapEmax
0,2.1480207273625638
1,3.297797550247078
2,3.5443749350577
3,1.94432650990667
4,2.5915597349932336
5,2.235586764542857
6,3.7577159286173725
7,2.977393358851482
8,3.396786471745986
9,3.838979201347816
10,3.0522256016705898
11,2.851159759491705
12,4.354013589248857
13,2.9800874154600603
14,3.914938322067753
15,2.5110385909560096
16,3.1416585451100154
17,2.1966714847010413
18,6055.867207166583
19,16590.9699092255
20,8379.405031180459
21,21093.75085254455
22,10492.156645696885
23,4.774405263439638
24,2.887832316815592
25,2.2277948628532345
26,4.153626284383049
27,3.639768214251677
28,3.3492806742370345
29,2.610180021303485
30,2.799445519839905
31,1.9891314647072287
32,3.2355407388474173
33,4.330836375244505
34,5.161416510701786
35,5.280635989798977
36,3.6163324221067663
37,2.7350027378106185
38,4.582853599125199
39,3.6555694862603305
40,3.2604428937343375
41,3.51410497583658
42,3.8498820772973685
43,2.71476647599759
44,2.3654839848220943
45,2.290394079715301
46,3.367887822515695
47,4674.173457435434
48,3.19451891808841
49,4.922054043359289
50,2.377568936957318
51,2.6823891594881273
52,3.4805417081491905
53,2.612673785684157
54,3.0909469672382803
55,3.2036024942384493
56,2.4040335703634126
57,3.692452627433985
58,2.3588509439172034
59,3.8977416027251253
60,3.070779002913385
61,2.155000546575054
62,2.9826321170657337
63,2.896633814482251
64,2.499720376791945
65,2.4205278943169146
66,2.215071672061601
67,2.137453127736566
68,3.611666413270928
69,1.5903955664356895
70,2.51477513456103
71,3.2433956681937817
72,5.680055944626486
73,4.784176882452888
74,4.7765365282029135
75,2.294677674287283
76,2.2363160783908977
77,6055.867207166583
78,16590.9699092255
79,8379.405031180459
80,21093.75085254455
81,10492.156645696885
82,2.8749628228100184
83,2.980597793135887
84,3.019750243627465
85,6.364139121158049
86,2.3844901644262606
87,5.870375875726523
88,2.1064938804885838
89,3.9019510054199182
90,2.0737180059140945
91,2.562572018657706
92,3.2324057549910474
93,2.276077317310733
94,4.3181043425379
95,3.651022808355851
96,4.73915511834868
97,3.129749625230062
98,4.793723020320912
99,2.947254248491104
100,2.020329021004228
101,2.5023117835039645
102,1.9965381641639572
103,3.650347895853134
104,1.9879841266966345
105,3.4542625958186894
106,6055.867207166583
107,16590.9699092255
108,8379.405031180459
109,21093.75085254455
110,10492.156645696885
111,3.2024575394505588
112,3.170971100703272
113,2.034978499429486
114,2.730861318136851
115,2.5943792098982126
116,2.9907464688358623
117,3.5537130261291097
118,2.2141555712850565
119,2.5665265728444178
120,5.7321493210310654
121,2.4865095497724283
122,3.7570502461644546
123,3.8185012629335198
124,3.6447646345102562
125,2.341803865942418
126,2.83147633664138
127,2.174807799650674
128,2.939116197183714
129,3.032031546976153
130,3.549474672860441
131,4.38016349780351
132,2.701169070375011
133,3.379901339190811
134,3.565593261257467
135,2.2914686442804717
136,2.2206769415434247
137,2.8819911127933517
138,3.8494042514605846
139,4.207841260394005
140,2.2153715964096197
141,2.191428243639468
142,2.6156969302962567
143,2.1248596711494407
144,3.2443918083965047
145,3.003893470665794
146,3.552591664261705
147,2.563928533727899
148,2.9274142403684387
149,3.090553779923969
150,2.3936761584564543
151,2.5275982485214055
152,4.314933461415814
153,2.4181132446887528
154,3.250775455450695
155,1.7419057712773371
156,3.2445561319570375
157,2.1430728497197515
158,3.967159929519452
159,3.731549835783274
160,3.1777267053265783
161,3.850457597355841
162,2.643030442212387
163,5.1935439018438485
164,3.2283791858275617
165,5.389022423161768
166,2.2321877788950433
167,3.3810155895116027
168,4.224969314985486
169,3.5256373692448992
170,6055.867207166583
171,16590.9699092255
172,8379.405031180459
173,21093.75085254455
174,10492.156645696885
175,1.996139917007449
176,2.2579556733009056
177,2.2324480712720884
178,4.458201582562886
179,3.4445978473243377
180,2.4791820149083046
181,3.7301513174142853
182,2.493979236417945
183,1.7648936723248685
184,2.0489217076141175
185,3.15687751370839
186,2.039920731836121
187,6055.867207166583
188,16590.9699092255
189,8379.405031180459
190,21093.75085254455
191,10492.156645696885
192,3.7466763861960874
193,2.807477299163515
194,3.801605045583063
195,1901.9418115187948
196,3.610916001514161
197,1.8874194717821249
198,3.035672178275
199,1.8802824378645848
200,4.5856330818079725
201,2.418072589365197
202,3.6946178546750685
203,2.560756896530801
204,3.2983749560433466
205,3.1117455148435758
206,2.2308156231108445
207,3.2590699593894863
208,3.446489451255495
209,3.118206036060342
210,4.568013774911365
211,2.6251388925594323
212,1.586047331861745
213,2.3294504441676143
214,3.976667306688359
215,3.5274997404473556
216,3.4072071318560404
217,3.3193593984017724
218,2.8232063118968247
219,2.895478393912019
220,1.964450314438654
221,2.4547099566629322
222,3.0586590705807692
223,2.840521024701001
224,2.2314782533527335
225,4.043443336288152
226,6055.867207166583
227,16590.9699092255
228,8379.405031180459
229,21093.75085254455
230,10492.156645696885
231,3.212179195827117
232,2.153908257963465
233,3.4661425959279804
234,3.611677373250558
235,2.682846259634151
236,2.4959725356530997
237,4.380203092192825
238,6055.867207166583
239,16590.9699092255
240,8379.405031180459
241,21093.75085254455
242,10492.156645696885
243,3.0002935508525015
244,3.6561956258775403
245,2.917545226813867
246,2.254600850198858
247,3.229439807944562
248,4.617268700038108
249,1.7779672461693243
250,2.7875347455606754
251,2.651870277789418
252,4.4250366139547515
253,3.135818450133452
254,1.8794302326984909
255,2.2502608405424134
256,3.1473419310850455
257,3.3098008771892973
258,2.7416240197699118
259,3.1920776770316603
260,2.205738309129803
261,3.519807424904558
262,3.205294141736853
263,6.161889511651335
264,3.4294990115760404
265,5.002968944631954
266,4.605943964328749
267,2.725919668962023
268,6055.867207166583
269,16590.9699092255
270,8379.405031180459
271,21093.75085254455
272,10492.156645696885
273,2.3595486756613537
274,2.4343867813931066
275,5.486954309206937
276,3.109155749732386
277,2.386562557132259
278,2.856496746790686
279,3.680828516752756
280,2.90331956415168
281,5.5724436012488034
282,4.9288723091518625
283,3.431551522424721
284,4.736298823885207
285,4.1840847376381305
286,2.6676077325907936
287,2.289015364393352
288,2.4182632058290157
289,2.8681400019592003
290,2.580448350205396
291,2.5581044650085616
292,6055.867207166583
293,16590.9699092255
294,8379.405031180459
295,21093.75085254455
296,10492.156645696885
297,1.7896256505982393
298,2.3223027761510755
299,3.0480926150062837
300,2.159709714174536
301,2.7667954047236742
302,3.5359770517107716
303,2.285168866642244
304,2.809610012105548
305,6055.867207166583
306,16590.9699092255
307,8379.405031180459
308,21093.75085254455
309,10492.156645696885
310,1897.6966629615367
311,3.2900803662939735
312,2.0060660964187527
313,4.633878083245057
314,2.7615951322068977
315,2.255056900775707
316,3.6601142712412926
317,2.659216942370132
318,2.1281105677004364
319,3.16695441277889
320,3.3853747361995934
321,3.0553732002483134
322,3.3453685943279208
323,2.20433507782949
324,6055.867207166583
325,16590.9699092255
326,8379.405031180459
327,21093.75085254455
328,10492.156645696885
329,3.4246376676203
330,4.12909679060283
331,1.954004809602731
332,3.2938199291918595
333,2.971023237073906
334,3.8765295943340856
335,2.071020696306549
336,3.9195579710149735
337,2.343984188332845
338,2.626955540571542
339,2.43532221058865
340,2.269560875606465
341,6.278450146061227
342,2.5535796574986414
343,2.915385201013949
344,3.3242860783465673
345,2.8792696568618297
346,3.1362128485743046
347,4.005123675163072
348,2.7332971498948915
349,2.4060656873430064
350,3.5117471813291017
351,2.6227490795854553
352,2.864976258887979
353,6055.867207166583
354,16590.9699092255
355,8379.405031180459
356,21093.75085254455
357,10492.156645696885
358,2.7871816715322293
359,2.484795674981175
360,3.4552420455515716
361,2.8602038699564645
362,2.713769234993353
363,2.9721779307270673
364,5.329643867144105
365,2.1291157892816894
366,2.4949017076739803
367,2.7158142489446773
368,2.832212421381895
369,3.497186946153583
370,2.25509990885355
371,2.623886375733939
372,2.9451282293992467
373,6055.867207166583
374,16590.9699092255
375,8379.405031180459
376,21093.75085254455
377,10492.156645696885
378,4.133338910794491
379,1.6914378963252181
380,3.3697877399300067
381,2.407065250291031
382,4.031386044263577
383,2.789861330272057
384,4.042711101574683
385,2.6951853480414476
386,3.2765029899309166
387,4.269487422231873
388,3.451137934083688
389,3.1605211343627078
390,5.026700042148963
391,2.737625561896862
392,2.847708922295741
393,2.7290129952107067
394,2.261918034309782
395,2.134707094980567
396,2.148879662173888
397,1.797924898628163
398,2.447381150247101
399,2.5027290747164743
400,2.5994542587432754
401,1.87939209013242
402,4.336885119990471
403,2.061445968899543
404,1.8755677561677935
405,6055.867207166583
406,16590.9699092255
407,8379.405031180459
408,21093.75085254455
409,10492.156645696885
410,2.40021705239168
411,2.0273377366073086
412,2.6822010198442676
413,3.6817686687174405
