,trapEmax
0,1.7409670241073756
1,1.991681542473146
2,2.020709157170358
3,1.9121783292821706
4,1.873102379229456
5,1.7455536999021062
6,2.112302422179909
7,2.143546933796577
8,1.6055713678917733
9,2.1100610280871197
10,2.065133573605719
11,1.61341184450536
12,1.9192627749769808
13,1.0999605787764468
14,1.2818207062749203
15,1.8117239386896673
16,1.4119247086633517
17,1.4486021687066022
18,0.9831538604017437
19,1.2299591246129247
20,1.742090109067901
21,1.4795143877120291
22,1.4837370400051972
23,1.1449216876997332
24,1.4493304241964522
25,1.552216383830065
26,1.664320503535012
27,1.2318676458190356
28,1.7723155682332858
29,1.7504242041692761
30,1.7288480071054213
31,1.705321973384816
32,1.9270057846254127
33,1.5025293817541545
34,1.443810483111679
35,0.9940583491032412
36,1.450498622941262
37,1.5051099351060246
38,1.7539567673177903
39,1.1353713609487763
40,2.0617484201491143
41,1.6208469865462116
42,2.14992828810718
43,1.5990211176261098
44,1.8050761161174613
45,1.4338880826414262
46,1.4746413445579076
47,1.405424804232488
48,1.2870059074008962
49,1.2403659142197279
50,1.8924336404357849
51,1.998421942977629
52,1.2656975260709686
53,1.0496228437884347
54,1.2845982018833257
55,1.3759871852963736
56,1.9089028355443074
57,1.8389281362897674
58,1.4535540107013813
59,2.5042450087342534
60,1.9376614436784996
61,1.1634513325408928
62,2.106556516749546
63,1.644392606953922
64,1.439501776280661
65,1.8383822199149045
66,1.9812381963106505
67,0.8713298405891171
68,1.7615502150592666
69,1.7034752554949524
70,1.804356805453427
71,0.8923302864562319
72,1.4116773148666928
73,1.4796600804882394
74,1.6364030063696404
75,1.8119907305332001
76,1.7506541136120266
77,1.7223348279880062
78,2.0203942378745863
79,1.7682701018305091
80,1.7188636201703995
81,1.773868761475013
82,1.254375842190826
83,1395.3946120748424
84,1.807586371416082
85,1.1807608306843536
86,1.975742518132051
87,2.1956284515903044
88,2.2031400133331664
89,1.93020470033406
90,1.9262375604298456
91,1.4144855913563552
92,1.669241294825755
93,1.663386799262499
94,1.6976681551783157
95,1.573799025285544
96,0.9278223056757213
97,1.7996984204980824
98,1.5175702255824222
99,1.4365668134439502
100,1.8954100645164198
101,1.986355417538748
102,1.9526989291470527
103,1.6244243400014207
104,1.5481987165194044
105,1.9642586762789964
