,trapEmax
0,1.7207887109936288
1,2.019748414009577
2,1.8811597007217893
3,1.7854586246472703
4,1.7779649916984326
5,1.599453650686232
6,2.2320483000951987
7,2.1869278216455394
8,1.578278224950866
9,2.1603991400503393
10,2.1180370761575733
11,1.6360412247828335
12,1.7927415498486736
13,1.0529525959688766
14,1.2595489411336105
15,1.7742753500270512
16,1.4311616679097525
17,1.5929398870220317
18,0.9398264752570102
19,1.28173505145008
20,1.7136256270233714
21,1.489278551191496
22,1.451615082997752
23,1.1472895536924872
24,1.4119139030162255
25,1.5895842476203168
26,1.6977325527981804
27,1.2247002690649957
28,1.7776353814993804
29,1.640087767496948
30,1.693230665994255
31,1.685338478286429
32,1.8269340506974623
33,1.5021205587379034
34,1.5458054304837419
35,0.9934450612387922
36,1.4224432917381151
37,1.5037032257464364
38,1.6312932674811245
39,1.1390835788138853
40,2.0154053567925723
41,1.7382028760219534
42,2.1284084225042794
43,1.6355427235397049
44,1.7833178307264972
45,1.5533858106079625
46,1.3683256146665796
47,1.3965373198857374
48,1.3285509285512416
49,1.2546232843424134
50,1.7871979596546361
51,2.0546544219281637
52,1.3491610426798095
53,1.0482583557503227
54,1.2430173232339434
55,1.412198184805665
56,1.8679339000286894
57,1.8910837359359824
58,1.4029918299381172
59,2.4298792676001377
60,1.8621987274381677
61,1.1738820215238848
62,2.222872642855206
63,1.5990574026221056
64,1.4853788427623755
65,1.8490058864313765
66,1.8072519322183418
67,0.8103927523381844
68,1.656927407180368
69,1.685117169207898
70,1.7004962584813483
71,0.899916219491021
72,1.3438468818676503
73,1.525015708689182
74,1.7231704672271297
75,1.898570747373203
76,1.92125987756631
77,1.7546822386346104
78,2.006151446885423
79,1.6667193496203911
80,1.762555485720612
81,1.8351027229898969
82,1.287498323377155
83,1395.4406352309318
84,1.67142303440775
85,1.1829508699834144
86,1.9566399872923388
87,2.2114558724892897
88,2.2664469568319014
89,1.863443398956511
90,1.893175175461531
91,1.2895886524724938
92,1.7426564997638387
93,1.764964406326883
94,1.7717859817275157
95,1.5590328028353944
96,0.9979407630312492
97,1.7212790486151626
98,1.5404504014343086
99,1.4992809693501155
100,1.9022203852084718
101,2.065248790505819
102,1.9217660788707838
103,1.631358837211092
104,1.5848012272104077
